Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
1,2025-10-02 17:45:56,3.775977923603513e-05,1.1265818240971708e-06,1.5921854615630338e-05,1.6304249822910402e-06,3.6843183625290266e-05,4.479408635722816e-06
2,2025-10-02 17:46:45,3.7553304579773794e-05,1.025922531102035e-06,1.4069431946150956e-05,1.1912524177128718e-06,2.9578910502925385e-05,2.346415714869089e-06
3,2025-10-02 17:47:33,3.4696970870884414e-05,8.227392911935379e-07,1.574565968986974e-05,1.4527665051673678e-06,2.661759942057529e-05,2.9057126362918914e-06
4,2025-10-02 17:48:22,3.575058207649917e-05,9.66549713607036e-07,1.515902626958443e-05,1.199224664512403e-06,3.392514868982843e-05,4.0981288472301625e-06
5,2025-10-02 17:49:10,4.4238157355325214e-05,1.2650854090220289e-06,1.6981165457119474e-05,1.326944602188352e-06,3.543297698538339e-05,4.305645956612495e-06
6,2025-10-02 17:49:59,3.48675037238344e-05,7.536523443080036e-07,1.5992052351476715e-05,1.3062164332319152e-06,2.5950483133918567e-05,2.635230278699777e-06
7,2025-10-02 17:50:47,4.01303597179492e-05,1.0555104515744391e-06,1.74819456115749e-05,1.6319607502946865e-06,3.099266028194769e-05,3.3735250252098656e-06
8,2025-10-02 17:51:37,3.891543805600861e-05,9.872041177460233e-07,1.6389254580806423e-05,1.3086758591825475e-06,2.789274158754296e-05,2.25943083473637e-06
9,2025-10-02 17:52:26,3.3164847886180127e-05,7.82942536186542e-07,1.5549726136265818e-05,1.6373557834077572e-06,3.5769778667482655e-05,3.980146758696562e-06
10,2025-10-02 17:53:14,4.038675125439539e-05,8.790336395892243e-07,1.452259458201155e-05,1.040807278052024e-06,3.688590932471314e-05,3.878304124186254e-06
11,2025-10-02 17:54:03,3.823539277858501e-05,9.936289516781756e-07,1.7484253980182274e-05,1.4534468870453208e-06,3.5163516378444726e-05,3.5143927547968e-06
12,2025-10-02 17:54:51,4.008536095989612e-05,1.2962520840523149e-06,1.5185280788365674e-05,1.252470438515802e-06,3.091285850431724e-05,3.722901377419952e-06
13,2025-10-02 17:55:40,3.564920635579227e-05,8.008140912879863e-07,1.5681504485609565e-05,1.3712110150063334e-06,3.286539196545313e-05,4.523886419293722e-06
14,2025-10-02 17:56:29,3.251835373752065e-05,1.0634354615065349e-06,1.5949279868365807e-05,1.6301481313750963e-06,3.2756901625630164e-05,3.586941610555657e-06
15,2025-10-02 17:57:17,2.812396334084255e-05,8.968294381972528e-07,1.1897650336267772e-05,1.2325429868428434e-06,3.26740886054111e-05,3.519613888636513e-06
16,2025-10-02 17:58:06,3.34014405303229e-05,8.121960958784255e-07,1.454320266325304e-05,1.3006925251627057e-06,3.369270647812783e-05,4.067598391711853e-06
17,2025-10-02 17:58:54,3.0534218823374815e-05,8.16943240730766e-07,1.4712173225239766e-05,1.2731331467888292e-06,2.721905232805355e-05,2.281722132448054e-06
18,2025-10-02 17:59:42,3.86432191872288e-05,8.432328420504507e-07,1.753511869351243e-05,1.4408806546877858e-06,3.896179110185472e-05,5.40438438687869e-06
19,2025-10-02 18:00:32,3.954573007258766e-05,1.1765986565351436e-06,1.876613630469315e-05,1.6437559086585736e-06,2.86895803547349e-05,2.4761985648263403e-06
20,2025-10-02 18:01:21,4.099442806393405e-05,1.071185114592046e-06,1.696785482918628e-05,1.6497940087414297e-06,3.740699187360086e-05,5.932520314527304e-06
21,2025-10-02 18:02:09,4.378685906947233e-05,1.1740653761073812e-06,1.7766483752179596e-05,1.4055489127973224e-06,3.7019519535164136e-05,4.553495900850736e-06
22,2025-10-02 18:02:58,3.290831085989154e-05,7.670453395133184e-07,1.3311102765145575e-05,1.3662805259517168e-06,3.0364847818820092e-05,3.8592016819231845e-06
23,2025-10-02 18:03:47,3.546981338620192e-05,1.0808016104036017e-06,1.5633971323758544e-05,1.262076060990806e-06,2.527036648114489e-05,2.682625903455362e-06
24,2025-10-02 18:04:37,3.611711731488221e-05,7.387388620479957e-07,1.6433311071928358e-05,1.266667191836718e-06,3.0271882681232043e-05,3.14229524434685e-06
25,2025-10-02 18:05:25,3.648392293542635e-05,8.499713391119245e-07,1.812982862037238e-05,1.4897967890799644e-06,2.9279609297550024e-05,2.945881870105295e-06
26,2025-10-02 18:06:14,3.757543084215165e-05,9.343952733958412e-07,1.7037246332618494e-05,1.6294975889629688e-06,3.992797687568661e-05,5.310451044181214e-06
27,2025-10-02 18:07:02,4.2010551369431326e-05,1.2513779173134863e-06,1.9018108594615057e-05,1.5561894908208611e-06,4.055119414547725e-05,6.4190296114055465e-06
28,2025-10-02 18:07:51,4.207816873247339e-05,1.1135992944647748e-06,1.6377584800331135e-05,1.3269146226520314e-06,3.98221248127939e-05,5.921307776308142e-06
29,2025-10-02 18:08:39,4.297408394227098e-05,1.189547276405186e-06,1.902278211907138e-05,1.8090473321663324e-06,2.9720942560151897e-05,2.872737294337179e-06
30,2025-10-02 18:09:28,4.125941675980904e-05,1.1759556035629049e-06,1.857380074388182e-05,1.541124255918553e-06,4.29532119110565e-05,5.878238875120309e-06
31,2025-10-02 18:10:18,3.84340909624914e-05,8.054804387867372e-07,1.6639731194034724e-05,1.4776905247778073e-06,3.379968041894443e-05,4.377673940923181e-06
32,2025-10-02 18:11:07,3.908525071683045e-05,1.1300771419253333e-06,1.7251652852046107e-05,1.557176181067765e-06,3.028427165685521e-05,3.184383770820485e-06
33,2025-10-02 18:11:55,3.869424657865217e-05,1.3049744321409624e-06,1.7414475830701548e-05,1.4213805951463146e-06,3.1601300069628024e-05,3.624656634565722e-06
34,2025-10-02 18:12:44,3.953114884347464e-05,1.1028453433210506e-06,1.6330189595681333e-05,1.413807772785162e-06,3.783334824825069e-05,4.738013616315956e-06
35,2025-10-02 18:13:33,3.633173208794638e-05,8.489908967835604e-07,1.7865805313377336e-05,1.6450094441774344e-06,3.0341865581151595e-05,3.036899478529892e-06
36,2025-10-02 18:14:21,3.984103597587385e-05,9.867175312981727e-07,1.7551181713981734e-05,1.6003160434442908e-06,3.249840880781285e-05,3.784516198473143e-06
37,2025-10-02 18:15:11,3.8251545471990056e-05,1.0674465892484069e-06,1.2855910041853493e-05,1.1605349595719971e-06,3.039735797405463e-05,3.0850441237108086e-06
38,2025-10-02 18:16:00,3.81379363874057e-05,9.676914941914198e-07,1.8119195950960787e-05,1.5224890873870406e-06,3.6005098616787024e-05,4.863340488763608e-06
39,2025-10-02 18:16:48,4.602315363411158e-05,1.4107052355443651e-06,1.650834175914717e-05,1.332925059921012e-06,3.393956886377225e-05,4.787417126583922e-06
40,2025-10-02 18:17:36,4.307051601926126e-05,1.2518942708532824e-06,1.7027062486629774e-05,1.2146682332490197e-06,3.305790339735992e-05,4.114766228724318e-06
41,2025-10-02 18:18:25,4.291296350955598e-05,1.2380396210854246e-06,1.7007793175594088e-05,1.347061172669203e-06,3.3288337838000004e-05,4.201810348777177e-06
42,2025-10-02 18:19:14,3.7218347018308506e-05,9.667397794021763e-07,1.583101053492797e-05,1.4936085874336213e-06,3.014439878956665e-05,2.827011554093377e-06
43,2025-10-02 18:20:02,3.728298412064568e-05,9.73576683571069e-07,1.6664936646426654e-05,1.5350392161161114e-06,3.60997491986037e-05,4.27972705092311e-06
44,2025-10-02 18:20:53,3.339435115168321e-05,9.060593926289152e-07,1.503250144985202e-05,1.2220903479567535e-06,3.072844372398187e-05,3.655461418555434e-06
45,2025-10-02 18:21:41,3.278012215290893e-05,7.852810032438293e-07,1.4796907326308784e-05,1.2444087242831966e-06,2.9612188685579355e-05,3.4883753521050697e-06
46,2025-10-02 18:22:30,2.8743095310979072e-05,7.966630275035827e-07,1.4958176964174896e-05,1.233879835586896e-06,3.5407813958610035e-05,4.434994246471734e-06
47,2025-10-02 18:23:19,3.800002763698629e-05,8.876737374880642e-07,1.658227372258736e-05,1.3611308518659544e-06,3.1973843639843125e-05,3.279290095822973e-06
48,2025-10-02 18:24:07,3.780227867244968e-05,8.428797797278994e-07,1.7163849382439977e-05,1.514051609510019e-06,3.48851307647724e-05,3.6989821766899886e-06
49,2025-10-02 18:24:56,4.044032610850401e-05,1.189065192748601e-06,1.876726079075297e-05,1.680004988260353e-06,3.274174832479382e-05,4.061660151329745e-06
50,2025-10-02 18:25:44,3.109517389532357e-05,7.790998390385284e-07,1.3755845538199196e-05,1.2662121255790972e-06,2.990256878709907e-05,3.502249224346336e-06
51,2025-10-02 18:26:33,3.12255860519528e-05,7.952936474079509e-07,1.5399095054657863e-05,1.4892355331503048e-06,3.1964244688653665e-05,3.204278069658077e-06
52,2025-10-02 18:27:21,3.030661122371825e-05,7.80933071921245e-07,1.7090116971374414e-05,1.5693679823418255e-06,3.1011666685731853e-05,3.071770112367192e-06
53,2025-10-02 18:28:10,3.208062536752543e-05,8.071692523682138e-07,1.80112893137796e-05,1.6488827397191314e-06,2.8122018178811103e-05,2.77414530164152e-06
54,2025-10-02 18:28:58,2.8071235176341247e-05,7.998466699314682e-07,1.3076445598114717e-05,1.1101614480446197e-06,2.407626815670305e-05,1.89328982402804e-06
55,2025-10-02 18:29:46,2.688851207799381e-05,7.861081297466592e-07,1.3268740338023832e-05,1.1763253847454022e-06,2.771559184089334e-05,2.424610630841934e-06
56,2025-10-02 18:30:34,2.7844707950253067e-05,6.144416539554858e-07,1.5637268727219933e-05,1.3424095687630871e-06,2.7762762586647227e-05,2.609534068485654e-06
57,2025-10-02 18:31:22,2.5064302813238012e-05,8.541399608025619e-07,1.4497622849329872e-05,1.4368944070990771e-06,2.7773187578405967e-05,2.437692183424283e-06
58,2025-10-02 18:32:10,3.7320054327771857e-05,7.537372317627548e-07,1.4418406058425148e-05,1.2693284664561478e-06,2.979104995604054e-05,3.2332928447698957e-06
59,2025-10-02 18:33:00,2.9641918206202437e-05,7.231143640591597e-07,1.3983393522654096e-05,1.354408576919274e-06,2.8686653045895127e-05,2.712603123356959e-06
60,2025-10-02 18:33:48,3.283682328536486e-05,8.524223742696528e-07,1.5981411679799606e-05,1.243928771649614e-06,3.11253228932884e-05,3.5880602611991063e-06
61,2025-10-02 18:34:36,3.2644495677081053e-05,8.269876799739892e-07,1.4907740019998172e-05,1.7290891505735342e-06,3.335769781931397e-05,3.795745821943088e-06
62,2025-10-02 18:35:24,3.105735238939644e-05,7.557950318503605e-07,1.719759072971172e-05,1.3902838351117418e-06,3.371910083793672e-05,3.835487506022433e-06
63,2025-10-02 18:36:13,3.714303158108834e-05,9.037467729225146e-07,1.188263312190685e-05,1.0750105525277808e-06,2.499727044269484e-05,1.8570589631737443e-06
64,2025-10-02 18:37:01,3.765281046486102e-05,1.0047576755781768e-06,1.533320584679032e-05,1.3883133978311963e-06,3.302934263293977e-05,3.746761551700013e-06
65,2025-10-02 18:37:50,3.332882551698724e-05,9.64815577636419e-07,1.513282667375826e-05,1.2802475876505164e-06,3.4313740339797505e-05,4.30837532088143e-06
66,2025-10-02 18:38:38,3.682098918256216e-05,1.0439679155822397e-06,1.7134868684820503e-05,1.491839938809388e-06,2.890870129279577e-05,2.976801159958737e-06
67,2025-10-02 18:39:28,3.356872120074961e-05,6.571580334135472e-07,1.5740481867920764e-05,1.2970166936034554e-06,3.345758337625071e-05,2.9109830142947613e-06
68,2025-10-02 18:40:16,3.828131713135008e-05,9.276633022358732e-07,1.7486499260366273e-05,1.3956600966237e-06,3.394739103268485e-05,4.0523769223895855e-06
69,2025-10-02 18:41:04,3.482904170337697e-05,9.83326513196212e-07,1.6030834400160288e-05,1.5356700467744195e-06,3.1635216396042054e-05,3.279052763848004e-06
70,2025-10-02 18:41:52,2.840285779948104e-05,7.345961861920018e-07,1.3651849500861957e-05,1.3705215421590862e-06,3.1369134055658776e-05,3.0482017613909792e-06
71,2025-10-02 18:42:40,2.7526800363331105e-05,9.254383898938692e-07,1.447842177015879e-05,1.5808483698884029e-06,2.31431763793033e-05,1.8105280596307932e-06
72,2025-10-02 18:43:28,3.252220127225591e-05,6.831416808787314e-07,1.2546637441435138e-05,1.195159326828033e-06,3.1630122317771736e-05,3.764248690668726e-06
73,2025-10-02 18:44:16,2.8233716049097524e-05,6.073705205428944e-07,1.452291751724566e-05,1.3695873469092158e-06,2.9061871357205504e-05,2.89564510597659e-06
74,2025-10-02 18:45:04,3.0153777757391254e-05,6.201768324868012e-07,1.610672746421571e-05,1.7217143637300512e-06,2.9705184450667943e-05,3.172988047086937e-06
75,2025-10-02 18:45:52,3.169286305504393e-05,7.158477812616201e-07,1.566738055402972e-05,1.4645934826201228e-06,2.96350350665886e-05,2.87626691288714e-06
76,2025-10-02 18:46:42,2.7782896607986277e-05,6.934141317822769e-07,1.5042709909263152e-05,1.3436813281420662e-06,2.459266603627164e-05,1.8177198599982371e-06
77,2025-10-02 18:47:30,2.7714619773799853e-05,8.047793393767481e-07,1.479255215142139e-05,1.4041997503286585e-06,2.848297101065711e-05,2.492867297770723e-06
78,2025-10-02 18:48:18,3.0274357180282152e-05,7.913775055597331e-07,1.5496986216945174e-05,1.173972688357816e-06,3.143642073566433e-05,2.976071015698136e-06
79,2025-10-02 18:49:06,3.070919607428557e-05,8.962729305503941e-07,1.55013351799127e-05,1.3552288773134515e-06,3.0817913976521893e-05,2.921144115254573e-06
80,2025-10-02 18:49:55,3.537765985384134e-05,9.179866698416748e-07,1.6427601180035722e-05,1.332756412172152e-06,3.295986582796395e-05,3.336137625413215e-06
81,2025-10-02 18:50:43,3.172247095317715e-05,8.17167062394528e-07,1.3743679799116393e-05,1.2238317871016412e-06,2.7793894718186607e-05,3.0186458880099702e-06
82,2025-10-02 18:51:31,2.910170295011838e-05,7.897650059243567e-07,1.498225046026036e-05,1.407260327267501e-06,2.7465902127765677e-05,2.406704845913529e-06
83,2025-10-02 18:52:19,3.099303147990895e-05,6.424797157934146e-07,1.607659832325581e-05,1.439303973027804e-06,2.939866259232815e-05,2.4088937128748724e-06
84,2025-10-02 18:53:07,3.105021036331479e-05,6.503225564226335e-07,1.69115252635077e-05,1.6919850520574537e-06,3.787003693833668e-05,4.134373113410958e-06
85,2025-10-02 18:53:56,3.23968123834284e-05,7.314175856422353e-07,1.5834636677647396e-05,1.3823355271032752e-06,3.3576116624356445e-05,3.821578834924021e-06
86,2025-10-02 18:54:47,3.595459577909743e-05,9.120964843429832e-07,1.703030799871108e-05,1.457013768033644e-06,2.9106844722237568e-05,3.191935579790745e-06
87,2025-10-02 18:55:35,1.9303009798354864e-05,7.073738068290428e-07,7.738726708783616e-06,7.582351964982998e-07,1.8933530012033017e-05,1.57817202198458e-06
88,2025-10-02 18:56:23,2.157690504200893e-05,8.304224686796805e-07,9.719002736163771e-06,9.402476929923236e-07,2.520218292501042e-05,2.274992247089718e-06
89,2025-10-02 18:57:11,1.8573667419197196e-05,6.593516530080349e-07,8.052448572826165e-06,7.524059949934211e-07,1.9205863729165884e-05,1.3095738852079002e-06
90,2025-10-02 18:58:00,1.798963644339402e-05,6.764612158739185e-07,8.416404914113329e-06,8.15040919707422e-07,2.047365004020918e-05,1.6146428119933828e-06
91,2025-10-02 18:58:48,1.6941274125992223e-05,7.073913488326054e-07,7.423157203367836e-06,7.537737816449144e-07,1.680152604865981e-05,1.3544272876054442e-06
92,2025-10-02 18:59:36,1.6554039188543257e-05,6.300073263542813e-07,7.0981229622901765e-06,6.744913333885625e-07,1.91886111888806e-05,1.0109629730557523e-06
93,2025-10-02 19:00:25,1.8535397145358345e-05,6.914107329686622e-07,7.573821222628396e-06,7.058934482897298e-07,1.6996880926933855e-05,1.1655011976295525e-06
94,2025-10-02 19:01:13,1.964971568946261e-05,6.817209707978506e-07,7.004761338302856e-06,7.972723947536897e-07,1.8324982845152604e-05,1.3598744686540695e-06
95,2025-10-02 19:02:04,2.202959711739005e-05,8.211934390754881e-07,9.66804223034856e-06,9.56145016715612e-07,2.5188982593515877e-05,1.985140798401362e-06
96,2025-10-02 19:02:51,2.210146048220452e-05,8.101121042936817e-07,1.076162132718217e-05,9.57503564550913e-07,2.8990271991213845e-05,2.534166850894512e-06
97,2025-10-02 19:03:39,2.2661787333344563e-05,6.420105282783287e-07,7.39249423697963e-06,1.5746892337945734e-06,2.282154036281625e-05,1.7675265367968275e-06
98,2025-10-02 19:04:28,2.0910180747568677e-05,6.688338605223136e-07,9.246519814043452e-06,8.687944646774433e-07,2.114198232083808e-05,1.5017659017261237e-06
99,2025-10-02 19:05:16,2.2055716327962216e-05,8.175808282561706e-07,1.0358332256155124e-05,8.867888683106878e-07,2.4427224930789748e-05,1.9403704027092542e-06
100,2025-10-02 19:06:04,1.8940466399941517e-05,7.556721444273387e-07,8.485519838119515e-06,9.335559457732168e-07,2.31263019934147e-05,2.0808296017185314e-06
101,2025-10-02 19:06:53,2.102309296336813e-05,6.956860006784256e-07,1.065097261720993e-05,9.57937452052873e-07,2.1819693310165533e-05,1.4139236132601314e-06
102,2025-10-02 19:07:41,2.159531754641897e-05,6.384699963027377e-07,1.0508861452596108e-05,1.102325087698393e-06,1.942852685599128e-05,1.4218262675119602e-06
103,2025-10-02 19:08:29,2.3994031219221057e-05,8.274684997603819e-07,1.2963782102914934e-05,1.1933337890255869e-06,2.479445995606788e-05,1.8689705473489888e-06
104,2025-10-02 19:09:17,2.238044845204179e-05,8.186391778161382e-07,1.1317475075767192e-05,1.1522683576400529e-06,2.6108991729945075e-05,2.2371129167655407e-06
105,2025-10-02 19:10:05,1.8175288173827298e-05,7.070759362342118e-07,7.112422477417724e-06,8.245498054679436e-07,2.195585767883479e-05,1.6941604188014065e-06
106,2025-10-02 19:10:56,1.87510848199679e-05,6.103679461852288e-07,7.273661478901516e-06,6.622908708751013e-07,2.2441882683743582e-05,1.721635247427479e-06
107,2025-10-02 19:11:45,1.9500629519164647e-05,7.228852746050939e-07,6.84286070673501e-06,6.782878156185167e-07,1.776708431688867e-05,9.463827574136846e-07
108,2025-10-02 19:12:33,1.673467979190768e-05,4.804726355261979e-07,7.923616659022414e-06,,2.0532448204990672e-05,1.4759837230596757e-06
109,2025-10-02 19:13:23,1.75990660575831e-05,6.561808147696173e-07,6.7399699454906425e-06,7.677359400518228e-07,1.912969932504893e-05,1.507306575649168e-06
110,2025-10-02 19:14:11,1.815964515672341e-05,6.598699814940001e-07,8.083075531795103e-06,7.465254748272782e-07,2.0161653682571057e-05,1.4898257603508342e-06
111,2025-10-02 19:15:01,1.7595434363304463e-05,7.429863301914274e-07,6.644958339352414e-06,7.123489360133644e-07,2.076587162869181e-05,1.5019020861663013e-06
112,2025-10-02 19:15:50,2.2110420226706395e-05,8.064069099995096e-07,1.0601353989780904e-05,1.0539249790716629e-06,1.948862231082593e-05,1.4878554316132063e-06
113,2025-10-02 19:16:38,1.793529896954027e-05,6.890542313362352e-07,2.6641968173812813e-06,1.08414368656673e-06,1.8870673119675278e-05,1.028763808140359e-06
114,2025-10-02 19:17:27,3.8278844421979485e-05,1.073470783348434e-06,1.5784028109866455e-05,1.2785468757721046e-06,2.865662907103328e-05,2.850280696422511e-06
115,2025-10-02 19:18:15,3.66295432934205e-05,7.955922593189463e-07,1.7591322933885323e-05,1.6042407058797703e-06,2.8640388174627773e-05,3.0454967193342565e-06
116,2025-10-02 19:19:03,3.934789463788668e-05,8.537516418066893e-07,1.8342902131207595e-05,1.7580139220010565e-06,3.280045168718715e-05,3.594748242227599e-06
117,2025-10-02 19:19:54,4.180699352906992e-05,1.06136871292921e-06,1.9863166148548217e-05,1.5899558339031838e-06,3.3713487517461616e-05,4.271026533554783e-06
118,2025-10-02 19:20:42,4.280709213899669e-05,1.0144532254542716e-06,1.7210267885259256e-05,1.583619466711644e-06,2.864926477164076e-05,2.857960080542256e-06
119,2025-10-02 19:21:30,4.3921589801376726e-05,1.1343151278916148e-06,1.7738264764588507e-05,1.5630728778664104e-06,3.174329921407093e-05,3.977941369104264e-06
120,2025-10-02 19:22:18,4.351469506458372e-05,1.1133804520332994e-06,1.8028846433093548e-05,1.4306459227264977e-06,3.3699597922876023e-05,4.344251293368142e-06
121,2025-10-02 19:23:07,4.0381328411776e-05,8.856257433804435e-07,1.7472989420674878e-05,1.4021368111149228e-06,3.0569480094611023e-05,3.900918993620644e-06
122,2025-10-02 19:23:55,4.264572157741675e-05,9.516947741658064e-07,1.7347940444167875e-05,1.3070657381545144e-06,2.92921066080698e-05,3.3810910968390632e-06
123,2025-10-02 19:24:43,4.362704444860199e-05,1.2091936983109731e-06,1.8742395570425785e-05,1.54597112009045e-06,2.889813210660286e-05,2.8034565542006046e-06
124,2025-10-02 19:25:31,4.072012010603032e-05,9.323170677268068e-07,1.7930146628986066e-05,1.479592656832091e-06,3.091212859729353e-05,3.4369335981852272e-06
125,2025-10-02 19:26:19,3.6703871941545785e-05,8.964786059777402e-07,1.79901813039951e-05,1.4689927639719245e-06,3.257849945592639e-05,3.45149376349891e-06
126,2025-10-02 19:27:07,3.712722251414391e-05,8.266782723389837e-07,1.6930278816662536e-05,1.468040938294862e-06,2.770219610725988e-05,3.4015830256568443e-06
127,2025-10-02 19:27:55,3.4355859151569135e-05,6.768423485182231e-07,1.7636038490032035e-05,1.353738017183008e-06,2.740780887644512e-05,2.892938653444469e-06
128,2025-10-02 19:28:44,4.056282311526438e-05,1.1523013277912012e-06,1.7581984652625948e-05,1.586457947850312e-06,3.510081565183398e-05,4.515415598257733e-06
129,2025-10-02 19:29:34,4.399072981886576e-05,8.965810153287941e-07,1.703032007460692e-05,1.526498139071026e-06,2.8533674427677624e-05,3.458323260377174e-06
130,2025-10-02 19:30:22,4.398433744090546e-05,1.196055180597399e-06,1.7879955703792305e-05,1.3698841822387703e-06,3.9043261054638734e-05,5.375464112691565e-06
131,2025-10-02 19:31:10,4.17767913289957e-05,1.185155583608223e-06,2.1044191678809557e-05,1.77065149240949e-06,2.882783462498928e-05,3.232624320330544e-06
132,2025-10-02 19:31:59,3.8843740773453206e-05,1.0352029649920458e-06,1.7698764784634946e-05,1.5879519438412508e-06,3.3541354351074304e-05,4.042512095394441e-06
133,2025-10-02 19:32:47,4.411741212861919e-05,1.253652479467968e-06,1.901922995473093e-05,1.670669716379689e-06,2.7155109760146345e-05,2.189336401078532e-06
134,2025-10-02 19:33:35,4.878641951266971e-05,1.1511131530517453e-06,1.8791815831642467e-05,1.81841758175894e-06,3.257617352270259e-05,4.318026820464195e-06
135,2025-10-02 19:34:23,4.7196548508265934e-05,1.0358656457797532e-06,1.953599566562048e-05,1.720884642592173e-06,2.8499962942962757e-05,3.0454777550617718e-06
136,2025-10-02 19:35:12,4.515305561758609e-05,1.2759792438331337e-06,1.858488208283937e-05,1.38722563307892e-06,3.2795697278320546e-05,4.2537767248589495e-06
137,2025-10-02 19:36:00,3.802145996956163e-05,8.911990107356729e-07,1.920298064672643e-05,1.695562987950243e-06,2.716089992249593e-05,2.632995840399432e-06
138,2025-10-02 19:36:48,3.734765300977827e-05,7.699444741997308e-07,1.910029847662642e-05,1.52526773968197e-06,3.089392032018523e-05,4.035453465481095e-06
